Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Average
kernel:sigmoid | gamma:scale | nu:0.55;0.49031600407747195;0.4757107016208708;0.48432343234323433;0.4811212269098946;0.5169306157782054;0.46040477943007674;0.48567171274315746;0.4063155146396367;0.509646018197638;0.4805909134033965;0.5171885454240915;0.5116008054578983;0.4704114356932243;0.3728895320791124;0.45787851317615347;0.49948060288318274;0.47628002211607784
kernel:sigmoid | gamma:scale | nu:0.6;0.49052374159364176;0.4853280429689853;0.4849608570251339;0.4843043053595261;0.5177516437312618;0.469241596419508;0.4858156028368794;0.43137050241285885;0.5086252645233993;0.4835210809838945;0.5091431623388184;0.5093938627076069;0.4684077150644758;0.39091371907888217;0.4637290492446045;0.4935083599435077;0.4797836566395615
kernel:sigmoid | gamma:scale | nu:0.65;0.49052374159364176;0.4896078054963907;0.4852789787934939;0.4835434173669468;0.5087698484786695;0.47712521392124546;0.4904961056854435;0.4481029319271413;0.5128271299987887;0.4917318198002322;0.504844369672708;0.5045862307410908;0.4760871299266751;0.41604090785486314;0.47216042587006274;0.48618528151488505;0.4836194586651424
kernel:sigmoid | gamma:scale | nu:0.7;0.49052374159364176;0.4912286102246803;0.48559670781893005;0.4792751510102062;0.49168417532284997;0.49311634415583655;0.48948672006745364;0.46833725595491976;0.506148531218169;0.48870351500496817;0.5087756903934388;0.5043592993889316;0.4824507086054876;0.4294027274438509;0.48651955520754525;0.4797960654958944;0.48596279993167524
kernel:sigmoid | gamma:scale | nu:0.75;0.49052374159364176;0.4875597152303137;0.4857025303435507;0.48186528497409326;0.482829954489036;0.5042967759871138;0.48857248573339596;0.4812846123080241;0.5066239262022165;0.4853115288109607;0.5044438241564421;0.4798342209131329;0.4798318545897438;0.44613972899899396;0.4910625620655412;0.46596717914124725;0.48511562034609046
kernel:sigmoid | gamma:scale | nu:0.8;0.49052374159364176;0.4842170414689499;0.48601973684210525;0.48485472903358745;0.4836844279223461;0.50455296963064;0.4915950103407657;0.49136803005360685;0.5081719128329298;0.49006480099605804;0.4918635082304094;0.45444773879859474;0.4811483915600138;0.4657622824849749;0.4932276113099846;0.4576120596001655;0.4849446245436734
kernel:sigmoid | gamma:scale | nu:0.85;0.49052374159364176;0.4909387090205661;0.486336552290939;0.486336552290939;0.4840041279669763;0.5047367924764977;0.48895321264452407;0.49447554106768016;0.5064223166794416;0.49723953952697186;0.49232335712978215;0.45692774754822746;0.4675573723364722;0.48614900073686074;0.4926290512930711;0.4367565783624785;0.4851443870603168
kernel:sigmoid | gamma:scale | nu:0.005;0.2898852780041655;0.04695602074130978;0.16358152536609333;0.059262461770027704;0.0583804143126177;0.06156156156156156;0.05748635100604605;0.06194744849705991;0.09547899590163934;0.0627813761304974;0.0557881270348668;0.15364483490838668;0.14155721521160614;0.06798922209881114;0.12933496532027744;0.30905275014575906;0.11341803425067035
kernel:sigmoid | gamma:scale | nu:0.01;0.2898852780041655;0.04695602074130978;0.16426913098019258;0.09232317423346711;0.05990530653348953;0.06201257794936587;0.06365914786967419;0.06686092013533528;0.12477983492739672;0.09988708983654909;0.0713764339605687;0.16105877591768814;0.1502724926260312;0.06698666104340625;0.13495993447199323;0.32692755273400437;0.12388252074778985
kernel:sigmoid | gamma:scale | nu:0.015;0.29101803441362195;0.1420932665792496;0.20377177227350568;0.0879906610243689;0.06999774233934691;0.06784423926134082;0.07285664007733833;0.07217402982617524;0.17366442006178967;0.13119708710001435;0.09229412518676178;0.17172289023174528;0.15451128794727087;0.06934021885004994;0.1381448776019235;0.32906597145589644;0.14173045401439993
kernel:sigmoid | gamma:scale | nu:0.02;0.29101803441362195;0.14175743843876593;0.16710302289950163;0.1612665133719925;0.07072973453177928;0.06873625583163778;0.08568317560967799;0.07233002302610839;0.20336055804188935;0.166134489111961;0.09066017990926284;0.18247808550756012;0.15671063509756478;0.07569062325663532;0.14279094910803924;0.33806563081059243;0.1509072093104119
kernel:sigmoid | gamma:scale | nu:0.025;0.29013346552330826;0.15274304605042113;0.25263171376013704;0.19202919305115812;0.08067249107711535;0.07897051919759046;0.0852622090873615;0.0784500002004241;0.2374760235832697;0.1971663741990914;0.10915880750325896;0.18526408872686329;0.15939609451515727;0.08246932528130657;0.14480292638940911;0.34308560345327477;0.16685699259994669
kernel:sigmoid | gamma:scale | nu:0.03;0.29013346552330826;0.1661671804703826;0.3580646408199102;0.17555148964401968;0.08291475800803638;0.08115295580105181;0.0928224689986985;0.08105311873659352;0.25394054292729057;0.21231658141647403;0.14332367324208173;0.1936349179445172;0.1595277450361619;0.08696750726578271;0.14854279180654892;0.34397255117174563;0.17938039930078775
kernel:sigmoid | gamma:scale | nu:0.035;0.29013346552330826;0.14824514232799405;0.3599063365547787;0.20378047974149133;0.08842275277592687;0.09549679928389293;0.09736892644516996;0.08857103315358908;0.27007347843801216;0.2188905792478448;0.15591332908425512;0.2024577465120629;0.17547444895493314;0.0899947507403059;0.15094951066174087;0.3508248906620268;0.18665647938170832
kernel:sigmoid | gamma:scale | nu:0.04;0.2907696051797519;0.1079624642803773;0.3932537521958436;0.21809652561314744;0.10995884449696955;0.09718746872184966;0.1047633311060421;0.09153819679500762;0.2811632525280212;0.2319402340954065;0.1741780593015118;0.2054555690754227;0.18117838751317683;0.09391901895223391;0.15695159519314422;0.35221701984095466;0.1931583328055538
kernel:sigmoid | gamma:scale | nu:0.045;0.2907696051797519;0.11039743075070253;0.40639954989203214;0.2145469363545202;0.10956352772209549;0.10431790807084004;0.10799086582646605;0.09658929436298938;0.30591174558523;0.23821704162124582;0.18774222109462577;0.21180101080549157;0.18748011145347437;0.09520117775247491;0.16213346971669457;0.35335664662604593;0.19890115892591753
kernel:sigmoid | gamma:scale | nu:0.05;0.2907696051797519;0.1414213861836528;0.41584235532362335;0.22155701481610326;0.11037950314375243;0.10932410423452768;0.11953787459243123;0.09655110686699615;0.31609725045090775;0.2407081609530059;0.19572645359471358;0.22147692654766105;0.19038523133511043;0.10581398625403143;0.16795665634674922;0.35760159151389637;0.20632182545855715
kernel:sigmoid | gamma:scale | nu:0.055;0.2921148240286991;0.19013548034950645;0.4858273796077453;0.2360501084517421;0.11037950314375243;0.11634896031594785;0.13156425367992644;0.10818296740694816;0.3316009847332353;0.2456837175892948;0.2117893157287381;0.22724307403510943;0.19409694973359215;0.10835260700409037;0.16934162041015904;0.36121866852525875;0.2199956509214841
kernel:sigmoid | gamma:scale | nu:0.06;0.32474328610538544;0.1882258770936221;0.4833029408822393;0.24898707921187818;0.13405362144857944;0.12559104605231158;0.13386729374034206;0.10738277267155735;0.33056432808113734;0.24686740016965827;0.22731485881323113;0.2375591856746057;0.20188570810052986;0.10793626959038385;0.17447394549612144;0.36398692560232726;0.2272964086708694
kernel:sigmoid | gamma:scale | nu:0.065;0.3484562245131405;0.18618670058430484;0.47121384304473146;0.27798724050430373;0.13405362144857944;0.12557985335982141;0.14992419456018816;0.1211998593919775;0.34629475533365695;0.25199933822371773;0.22958093640554267;0.24040450027779492;0.20887907813187406;0.11827303131650958;0.17664193534055633;0.36470297854539785;0.23446113068638108
kernel:sigmoid | gamma:scale | nu:0.07;0.37399742999578767;0.18779921673951563;0.47116266792490324;0.29174799745904745;0.15224358974358973;0.1298985113623653;0.164027853531898;0.11959647838591354;0.35639873323157784;0.26723266626238124;0.23895871402584654;0.25212118333045525;0.21733065925322265;0.12315454433157814;0.18000627683277645;0.3664056071366768;0.24325513309672095
kernel:sigmoid | gamma:scale | nu:0.075;0.3933287085315126;0.20043846549637853;0.4818202484588331;0.2964491644312119;0.15373548848695598;0.13383023072522215;0.1650225496122797;0.13151315131513153;0.3619108618100234;0.2694919056664639;0.24710596497938714;0.2598441529130723;0.226447449088218;0.12235450285742813;0.18458503214800637;0.3724366998265147;0.25001966102166495
kernel:sigmoid | gamma:scale | nu:0.08;0.4282190086816071;0.21557133415894242;0.48096998943957836;0.2974738555182347;0.16691225900649712;0.1322488030314402;0.17468123219488435;0.13618978314562633;0.37444267886743865;0.27755048477212413;0.2589449117231733;0.268087527122402;0.2325149603503449;0.127598743742191;0.19273245652276189;0.37547151886354874;0.2587255966962997
kernel:sigmoid | gamma:scale | nu:0.085;0.4352746136787292;0.23344947735191637;0.48500592471060067;0.3091603900487597;0.17413614640914396;0.14001348766189475;0.18842895827532072;0.13854514719634659;0.37274819422950906;0.2841037175147637;0.2711547955474923;0.27668149149556664;0.23513649970270437;0.13079318541857368;0.19956677153037058;0.3792330368041801;0.26583948984849204
kernel:sigmoid | gamma:auto | nu:0.05;0.475598122771836;0.38254000829795154;0.49135523860113345;0.3319402604487879;0.2037972670918592;0.11633764878449823;0.2995682404053084;0.12239494499488317;0.41546666666666665;0.29661181251289837;0.3068450695569339;0.2985080671172115;0.20048309178743962;0.09048598659272171;0.1779469716274269;0.356106175712936;0.28537409831065574
kernel:sigmoid | gamma:auto | nu:0.1;0.477412714637227;0.39351928024410676;0.49135523860113345;0.3991981015992658;0.30612723688868504;0.16821953742418524;0.4473148550004509;0.17136334548452872;0.47523424703587114;0.3590533043029017;0.44749644927763965;0.4186727010261012;0.260795742183475;0.11259497394277973;0.23829031380518795;0.39519704307405623;0.3476153177829747
kernel:sigmoid | gamma:auto | nu:0.15;0.49029185062079694;0.4199151637475883;0.49168417532284997;0.409300397725977;0.34583886806774516;0.24466338259441708;0.4675573723364722;0.2102272727272727;0.48180055706937425;0.3983880789102116;0.4961382247211868;0.4573350695928796;0.31178911674886606;0.1374918069722666;0.2873813618948304;0.4264765012194318;0.3797674500170104
kernel:sigmoid | gamma:auto | nu:0.2;0.5034266936189993;0.41133956830577956;0.49201537986584715;0.4271901696060046;0.4228211671869341;0.284041753406144;0.47776095279939745;0.2474240459110095;0.4850863477328023;0.41996270102645755;0.5252794831538515;0.49333365874831525;0.34601765524007844;0.1613764869039302;0.3103128740563604;0.457530246241308;0.40405744898770124
kernel:sigmoid | gamma:auto | nu:0.25;0.5005486863246916;0.4465326291350676;0.49268491778056245;0.438400007410804;0.469542414705061;0.31891125374468254;0.4782227480198684;0.26852461414673395;0.4870601919162547;0.4332725866084531;0.5257773651501768;0.49868959792574075;0.3917501010021756;0.18208329133220505;0.33741363263746355;0.47758843143161855;0.42168765432947247
kernel:sigmoid | gamma:auto | nu:0.3;0.5096227972940301;0.45994137109451416;0.49268491778056245;0.45692568643388315;0.5008382616960608;0.35183659677449075;0.4775913622693862;0.2998087753620989;0.4841583407201242;0.4424625638177429;0.5273669766732734;0.5044564741907261;0.4177748530015042;0.21819134778940558;0.3623612720470938;0.48136414433955504;0.43671160883027826
kernel:sigmoid | gamma:auto | nu:0.35;0.5046114589453264;0.4601772381345488;0.4930234228972639;0.46253991648243675;0.5254934867737553;0.3685832869977911;0.47842873865820823;0.33150512763813367;0.48686371100164205;0.45387572857592945;0.5214925403205497;0.5059575704736995;0.4233618233618234;0.25342661945478817;0.3928412210162623;0.4925564826761346;0.4471711483380183
kernel:sigmoid | gamma:auto | nu:0.4;0.4926330316191095;0.46220148263900185;0.48229447090494926;0.4742101212485237;0.5078798987866351;0.397988951160961;0.4808008892515935;0.3652663115189575;0.48863018169948863;0.45645119418483904;0.5236089380992498;0.5060217981858963;0.44402690254572086;0.2748093194717242;0.4088677418525891;0.49750106550975715;0.45394951866743727
kernel:sigmoid | gamma:auto | nu:0.45;0.49538461538461537;0.46623308369465244;0.4826158940397351;0.48119776425205046;0.49486710834127334;0.4224190721087243;0.4832181273688262;0.3950535615034385;0.4918597640182122;0.4693578973499476;0.5333340875408686;0.5077243504183737;0.45202636043722483;0.3013545991083501;0.4202664782121734;0.5011706985528145;0.46238021639570503
kernel:sigmoid | gamma:auto | nu:0.5;0.48927477017364657;0.47313708918342257;0.48304383788254757;0.4794734226606788;0.4877129931747608;0.44015337156291495;0.4819902799282728;0.4099751800548269;0.492641412043157;0.47339678577001093;0.5202208841142555;0.5050990136553638;0.4587102471690972;0.31782652276663315;0.44332949837745256;0.5005458556731884;0.46603319776188934
kernel:sigmoid | gamma:auto | nu:0.55;0.49041989400733793;0.48129278560328903;0.4836844279223461;0.4852131053668277;0.4812201701597842;0.4589547466168683;0.4849106928794054;0.42285581590289933;0.48916125655576387;0.48002772616017875;0.5141857753595025;0.4999002897172068;0.46877980015755216;0.34442763489662126;0.4523225161348968;0.49984320243309077;0.4710749899920982
kernel:sigmoid | gamma:auto | nu:0.6;0.49041989400733793;0.48740947377010846;0.4840041279669763;0.488175097046995;0.4826158940397351;0.4820836403151414;0.48396539753429285;0.44858130999435347;0.48511542241130745;0.48943912567223846;0.5114729829755736;0.49152241601247104;0.47425431296399034;0.3570426607705641;0.4568430387230269;0.49449356429785407;0.4754648974063729
kernel:sigmoid | gamma:auto | nu:0.65;0.49052374159364176;0.4851441316237784;0.4842170414689499;0.4869525439701733;0.483577773187358;0.48654103391436104;0.4860166389975081;0.46735009074722256;0.49001016570265804;0.4877250074701016;0.509297520661157;0.4751579297502297;0.47891079661401253;0.3796816479400749;0.4705018093747755;0.48433445455200763;0.4778713954730006
kernel:sigmoid | gamma:auto | nu:0.7;0.49052374159364176;0.4861532576456113;0.4842170414689499;0.4836844279223461;0.4838976052848885;0.4894198400886414;0.48740947377010846;0.4812312571093723;0.4901804317950082;0.48900335213800994;0.5042101934384229;0.4615958471380158;0.47836690734671794;0.4099576005499774;0.47399378789569613;0.468491660901566;0.4788960266304359
kernel:sigmoid | gamma:auto | nu:0.75;0.49052374159364176;0.49157679247866004;0.4845360824742268;0.4852789787934939;0.4838976052848885;0.5002771956375042;0.48890472282100544;0.489592863086839;0.49211400189484195;0.49375144642443874;0.5049160132696167;0.45856935784247854;0.48747300777896296;0.43302175408483123;0.4735549966263859;0.4613802912436898;0.4824605532084691
kernel:sigmoid | gamma:auto | nu:0.8;0.49052374159364176;0.48132780082987553;0.485384932070811;0.4882292732855681;0.4840041279669763;0.5082114892826873;0.4924904700988274;0.4941188197767145;0.493099074375333;0.4968541008865266;0.499271991192869;0.45491122563089786;0.48674242424242425;0.45038763760903433;0.47172507071570957;0.4509107623182365;0.4830120588672583
kernel:sigmoid | gamma:auto | nu:0.85;0.49052374159364176;0.4900040799673603;0.4858083093377211;0.4885433715220949;0.4840041279669763;0.5074031958256279;0.4871134573703298;0.49808545058833115;0.4921489733703936;0.48863295359481845;0.499271991192869;0.45311708579675336;0.4627005173333031;0.4658690310864224;0.4825101532818027;0.42993443171494267;0.48160442947146176
kernel:sigmoid | gamma:auto | nu:0.005;0.4833029408822393;0.3734287355254515;0.5036704562419991;0.13509044425447203;0.07649268830614575;0.06829041849295393;0.06809608302145616;0.07918319019048281;0.12935426894886815;0.08041592583500395;0.07447438792012938;0.16197016498707237;0.14476554796601443;0.06889023284331841;0.13031429316640583;0.3066812938531756;0.1802763170271993
kernel:sigmoid | gamma:auto | nu:0.01;0.4782866093563068;0.3611082669676742;0.5003335123303241;0.13472923928091665;0.08696922477600312;0.07007172127035347;0.06983178743464176;0.07328320802005013;0.23814360472578824;0.16552870251496377;0.08200283770770586;0.17959861126636636;0.14895968701337006;0.06889023284331841;0.14264668786943396;0.32079041648007167;0.19507339686608055
kernel:sigmoid | gamma:auto | nu:0.015;0.4742986247840617;0.35768788274321445;0.5005461769226556;0.18474538790115036;0.1055175644987442;0.07104503140309198;0.09988708983654909;0.09658929436298938;0.3065543455927676;0.19749735903676338;0.10239482979421961;0.19101875289372633;0.14967251154786407;0.07023915457067217;0.14316307482793414;0.3267834091347383;0.2111025306156964
kernel:sigmoid | gamma:auto | nu:0.02;0.47632844130134555;0.3493208359958131;0.5003335123303241;0.24529547960068462;0.09720941668203331;0.07677983372732616;0.13524233392329021;0.10904475995897525;0.3541433794420381;0.2268036159981719;0.14275853087576879;0.2104588824306503;0.1547021477008143;0.07292770634846579;0.14432346050036426;0.330157117777606;0.2266143409121045
kernel:sigmoid | gamma:auto | nu:0.025;0.4729324090378857;0.3554784535732029;0.5007595730867772;0.2662897329704141;0.11359943270363693;0.08567798299761716;0.16743806407177753;0.10239658111941832;0.35313938174661086;0.23348620704222378;0.1836310636095609;0.22106429321608717;0.16021063318326273;0.07444333345534948;0.15332437551601885;0.3388014352355601;0.23641705953533773
kernel:sigmoid | gamma:auto | nu:0.03;0.4778943421946455;0.35629468072216164;0.4971166664902164;0.2913424518309595;0.15448426426660472;0.08345768972986889;0.199449513111274;0.10369654750312265;0.3811823498175701;0.25784456618250656;0.21310104402328633;0.24622921952694984;0.1725566571548539;0.08370927318295739;0.1547162143710862;0.3431276186564162;0.25101269367278
kernel:sigmoid | gamma:auto | nu:0.035;0.4754425357516568;0.35690613125182036;0.4987411902191193;0.30827379324490634;0.17482671360985808;0.09634275459071494;0.2108605148497555;0.11110385699317238;0.3931924440087474;0.2725766822594648;0.22752195786307003;0.2626230049766739;0.18022447194716;0.08290726817042607;0.15784314739716956;0.34752858783818646;0.2598071909357439
kernel:sigmoid | gamma:auto | nu:0.04;0.4763049450549451;0.35751696935212257;0.4983309616808119;0.32455606824864747;0.185460748563185;0.11138374634851138;0.23634502344627173;0.11516375710749113;0.3988507712774712;0.2783272519808746;0.27060558256922396;0.27166018577627576;0.18383603856500097;0.08378216646342804;0.16281253653108269;0.3495756747245608;0.269032026730619
kernel:sigmoid | gamma:auto | nu:0.045;0.4766312483041055;0.3678932995419185;0.49647203813965746;0.3234404891296387;0.19016558390150862;0.11671859678587979;0.2754985353321741;0.1159722768906033;0.40650135081741373;0.2895824018969269;0.29423786348914943;0.28839988614398177;0.19361400409150084;0.08950078995424421;0.17232559671901007;0.35296995893279176;0.2781202450044066
kernel:sigmoid | gamma:auto | nu:0.05;0.475598122771836;0.38254000829795154;0.49135523860113345;0.3319402604487879;0.2037972670918592;0.11633764878449823;0.2995682404053084;0.12239494499488317;0.41546666666666665;0.29661181251289837;0.3068450695569339;0.2985080671172115;0.20048309178743962;0.09048598659272171;0.1779469716274269;0.356106175712936;0.28537409831065574
kernel:sigmoid | gamma:auto | nu:0.055;0.4772304575924484;0.3919263840796603;0.4915194283794061;0.34096001887014976;0.21589723526343246;0.12199873567817937;0.314866863074471;0.13686841937198596;0.43548449499251884;0.3068450695569339;0.33693083817982433;0.31643662062962974;0.20923618567375568;0.09220504596182677;0.1801022929953312;0.35720989462717784;0.29535737405792073
kernel:sigmoid | gamma:auto | nu:0.06;0.4768664853137149;0.39173084480092846;0.49135523860113345;0.357821982580102;0.2203679406153852;0.13308334769526586;0.3221609562904457;0.13998375213603384;0.44367811759521075;0.314020045000285;0.3588372568310686;0.3222888537632073;0.21360636984466133;0.09177575907435002;0.19186569080636878;0.36417144566847826;0.30210088041353994
kernel:sigmoid | gamma:auto | nu:0.065;0.47555555555555556;0.3931466652475635;0.49135523860113345;0.368959557386125;0.24147172778484527;0.13500015043475644;0.36882697410395743;0.15750908703804883;0.45722522907486995;0.3228177046858855;0.3752913752913753;0.3308368462380923;0.2202487787643122;0.09785296212552089;0.19722504516711833;0.3670274058745474;0.3125218939608567
kernel:sigmoid | gamma:auto | nu:0.07;0.477412714637227;0.399761950216037;0.49135523860113345;0.37488559997908116;0.25515185248311567;0.1322488030314402;0.3836115024273243;0.1721396984950447;0.45518968456948;0.33451853287863964;0.3965768231955451;0.3454742370686618;0.2300822148751162;0.10333661255943596;0.1987630408429638;0.3721488123328614;0.32016608238706923
kernel:sigmoid | gamma:auto | nu:0.075;0.47704838163023217;0.40907114169501935;0.49135523860113345;0.3838055336139816;0.26310283502458415;0.14881336736158088;0.3950180116156542;0.1785115336337634;0.4629663876159203;0.33844466019994;0.40545515782112496;0.35198579807665137;0.23227139959328014;0.10249635714400089;0.20508107372122172;0.37908376397250954;0.3265319150825374
kernel:sigmoid | gamma:auto | nu:0.08;0.4768664853137149;0.4035690428476;0.49135523860113345;0.3823546900425526;0.2807066948510821;0.15678239377661343;0.40151386143256607;0.17511918382683947;0.4659081800924093;0.34034671227306434;0.4235391201550148;0.3710123049703361;0.23736721217341372;0.10421293699038603;0.21397693094331094;0.3836361901208969;0.33176669865068337
kernel:sigmoid | gamma:auto | nu:0.085;0.4763218600346373;0.4016492369417995;0.49135523860113345;0.3848527839186895;0.2850881059634992;0.15673050837653035;0.4106273993393447;0.17467295511763842;0.46939986777256887;0.3424361571687413;0.4216434869557313;0.3853121101788136;0.24311935051234937;0.10550180028268544;0.22184748210649285;0.3870393754341829;0.3348498574190524
kernel:linear | gamma:scale | nu:0.05;0.47985347985347987;0.39728137494276194;0.49168417532284997;0.39684092449676295;0.38382141384062857;0.14618675717647442;0.47022817610607337;0.1801022929953312;0.47149000947549996;0.35861165243617676;0.5319825630074904;0.465007905241839;0.22196041591269017;0.07630328710837185;0.22133607999524713;0.4026937706553595;0.3559615174104398
kernel:linear | gamma:scale | nu:0.1;0.47985347985347987;0.42821522117354294;0.49168417532284997;0.4348099816849817;0.3914004889082739;0.22294248276430254;0.47208345083981285;0.22294851899683388;0.47405222995774177;0.3831737387642724;0.5241500519432467;0.4511031285936148;0.2860114661269736;0.0944523451241165;0.2661233310674133;0.4552513128282071;0.379890962746854
kernel:linear | gamma:scale | nu:0.15;0.49020422018495574;0.4110946256671331;0.4918494891691348;0.43966103937703715;0.4441880530529526;0.2883669286797187;0.4721081802683249;0.25316062917150456;0.4751215968300677;0.4053046594982079;0.5299651982395758;0.449702839533348;0.3504295038856126;0.12159100509189213;0.2942904538485594;0.46377141764931684;0.3988006150092088
kernel:linear | gamma:scale | nu:0.2;0.49996666444429627;0.4076250069852664;0.49234893268490126;0.4396937111819803;0.4650462361113348;0.3400830589137596;0.47072348157376964;0.28679332216871445;0.4765944873580685;0.42045131048480977;0.5215796852970697;0.4557024280484445;0.3752832119084475;0.1427385876173992;0.3234672375115562;0.47406112987455507;0.4120099057602733
kernel:linear | gamma:scale | nu:0.25;0.5024905029870274;0.45586640930941674;0.49268491778056245;0.43983059850535833;0.4809795124268071;0.3392004217656278;0.47401641068798656;0.3199200321283722;0.47667116341815136;0.4297155511144231;0.5258113464635203;0.4900639084672642;0.3998600421807722;0.18260959906618876;0.34067567760211637;0.47766941053736234;0.42675409402755987
kernel:linear | gamma:scale | nu:0.3;0.505078654423074;0.4566032013983295;0.49285384970032275;0.4546561512072991;0.5073193863662957;0.36159572860374306;0.474849037943539;0.3413796685592454;0.4798134338125261;0.4478850335545308;0.5362127828063695;0.4948553075685152;0.4231200542878174;0.22294162438363663;0.36611302585773914;0.4919128628979408;0.44107436271068273
kernel:linear | gamma:scale | nu:0.35;0.4988174409212952;0.4546447886969646;0.49285384970032275;0.4685553030209088;0.5057225434000219;0.38031965032572496;0.47518323170054766;0.3727405785246198;0.4818770080094122;0.4559700545616039;0.5312568932809811;0.5031649031729882;0.44381644985364627;0.2583303493202146;0.3881780057377893;0.4973521296165275;0.4505489487402231
kernel:linear | gamma:scale | nu:0.4;0.4926330316191095;0.4622422204707127;0.4820799668531179;0.47599047686844;0.5020523255132766;0.39928970065956365;0.4789065608044625;0.38938533344008985;0.48282357776483886;0.4643676635648371;0.5251689247522245;0.5053796174524084;0.4525680640373713;0.27524110312635997;0.4039107908859631;0.5076700563136611;0.4562318383829023
kernel:linear | gamma:scale | nu:0.45;0.49538461538461537;0.466519491262067;0.4826158940397351;0.4762614164430638;0.505282821999339;0.4313835187462465;0.47993849334428496;0.4127832208395311;0.48627977274434303;0.47346801598267296;0.5228153892036982;0.5023960905034537;0.4563476238868909;0.290865589457327;0.42226993682902547;0.5083290935205154;0.4633088115116756
kernel:linear | gamma:scale | nu:0.5;0.4891704127503065;0.47501521613651626;0.48336433147344493;0.48089027318149374;0.48974198214567943;0.4450035606876541;0.4801187949460299;0.43346254363040004;0.4853062931194173;0.4772484258049186;0.5205261460980158;0.5047565318736356;0.4634606498066203;0.31518556354136085;0.4359370451525618;0.5077233683283165;0.4679319461672732
kernel:linear | gamma:scale | nu:0.55;0.49031600407747195;0.4807987711213518;0.4836844279223461;0.4861572870447039;0.48197264815582264;0.45100052201581164;0.48234926010454243;0.4383511414414688;0.48955319832851174;0.4790971349718588;0.5207093275069739;0.4986699917913068;0.47216495988453694;0.33765212635033504;0.4468675300279176;0.5085275229936539;0.47174199085866336
kernel:linear | gamma:scale | nu:0.6;0.49052374159364176;0.48618958193966455;0.4838976052848885;0.4786235662148071;0.4836844279223461;0.4723712230079346;0.4809773035638774;0.4636176245289226;0.4881316884777271;0.4882446863328156;0.5114729829755736;0.4980085379808115;0.47879502129269846;0.35166922346409524;0.4575835277973874;0.49482659359876724;0.4755385834984974
kernel:linear | gamma:scale | nu:0.65;0.49052374159364176;0.48653644510263866;0.48411060668592654;0.48186528497409326;0.4838976052848885;0.48526926272730736;0.48404354610864103;0.47239331540469565;0.48532810541368243;0.48817152299198;0.5082612116443745;0.4825895829612906;0.48090656055257824;0.38393163485899284;0.469920181819419;0.4844377014998832;0.4782616443515021
kernel:linear | gamma:scale | nu:0.7;0.49052374159364176;0.48666222374322304;0.4842170414689499;0.4832575444398512;0.4838976052848885;0.49237533335392664;0.48312300906640526;0.4918029184247539;0.489419424533265;0.4872341822000525;0.5039781617230933;0.45655867298603797;0.4823529411764706;0.40688396570749513;0.47081992844042214;0.4786531690140845;0.47948499144728507
kernel:linear | gamma:scale | nu:0.75;0.49052374159364176;0.49139551607978704;0.48432343234323433;0.48559670781893005;0.4838976052848885;0.5052117693627127;0.4843116923613971;0.49059758432668765;0.49230368873291164;0.4905704115817181;0.5049160132696167;0.4526896494822936;0.4835214503766361;0.43003128392807727;0.4714377986633021;0.4601558869001887;0.48134276450662644
kernel:linear | gamma:scale | nu:0.8;0.49052374159364176;0.4820799668531179;0.485384932070811;0.4885433715220949;0.4838976052848885;0.5027475514177563;0.48514666931233635;0.4942559030450997;0.49175722628816443;0.49743356071672673;0.499271991192869;0.45286578907476555;0.48591133420508714;0.44390039260505465;0.47358325529864337;0.44742739205292414;0.4815456676583738
kernel:linear | gamma:scale | nu:0.85;0.49052374159364176;0.49041989400733793;0.48559670781893005;0.4885433715220949;0.4840041279669763;0.5032235273337454;0.48335702426218274;0.5043886198547216;0.4912105325973651;0.4890609188927826;0.4994737323814754;0.4507908611599297;0.46439506566906813;0.4585400425230333;0.47814315035591076;0.4300378182249678;0.48073182101026024
kernel:linear | gamma:scale | nu:0.005;0.48057293543743146;0.36653598615600747;0.49168417532284997;0.3868626193097399;0.24199030934045906;0.14458560716649127;0.47027919293680914;0.14556826196893102;0.47405222995774177;0.34167389127697156;0.52;0.452463912394226;0.14763124884408987;0.06889023284331841;0.19955376622553717;0.3660110786887887;0.33114721549183707
kernel:linear | gamma:scale | nu:0.01;0.47985347985347987;0.3661278649775582;0.49168417532284997;0.3875595446464166;0.24137890133873147;0.14952911781664424;0.4732809806550469;0.17235092834905386;0.4709445928958124;0.343076937016935;0.5197143621764784;0.4521933906118121;0.1478352563237981;0.06843990075570855;0.2038853594917668;0.3756185360181462;0.33396708301563993
kernel:linear | gamma:scale | nu:0.015;0.47985347985347987;0.36633195569783306;0.49168417532284997;0.3877590359756733;0.2401541095890411;0.14923431087979183;0.47244253180163837;0.1458125593185723;0.47240181877482107;0.34802911971139927;0.5180282062199383;0.45273442041623063;0.14579039454588189;0.06934021885004994;0.20664450232245518;0.3728230069273122;0.3324414903879355
kernel:linear | gamma:scale | nu:0.02;0.47985347985347987;0.3661278649775582;0.49168417532284997;0.3878561204716739;0.2551006267136637;0.12992635696685367;0.47378512337805107;0.1355967039982174;0.47185431056398797;0.3493888848066231;0.522423060708263;0.45472645821077873;0.14936469554610296;0.07068810525754389;0.20736550701159429;0.36436890347562445;0.33188189857892914
