Parameters;Iteration 0;Iteration 1;Iteration 2;Iteration 3;Iteration 4;Iteration 5;Iteration 6;Iteration 7;Iteration 8;Iteration 9;Iteration 10;Iteration 11;Iteration 12;Iteration 13;Iteration 14;Iteration 15;Iteration 16;Average
kernel:sigmoid | gamma:scale | nu:0.4;0.5582650412956107;0.5710945732349841;0.5638809765203817;0.570850586272299;0.6307057566228909;0.5882031370277301;0.677946071461252;0.5497820945337544;0.6212826444055288;0.49407823345101265;0.5967326256091428;0.5597210900183771;0.5594471333266139;0.6164694551458448;0.6275865432846603;0.5840227496815636;0.5185353516383078;0.5816825919723503
kernel:sigmoid | gamma:scale | nu:0.45;0.5616769580091352;0.5670109848811604;0.5387691427103685;0.5582421401396379;0.6140433142693151;0.5776723278371346;0.6890866674548521;0.5571880263642329;0.615074354657688;0.4638244514106583;0.5884474493031071;0.5585411672916751;0.5504486822965688;0.6259926262053318;0.6392525149427546;0.5415065858464259;0.4861202483755426;0.5725233907056229
kernel:sigmoid | gamma:scale | nu:0.5;0.5740645427982054;0.5628621372504996;0.5178362256769837;0.5525742610941735;0.5947947485399411;0.5625970383478857;0.6949248372073854;0.563088150566545;0.6026897230814863;0.4445144489247312;0.5749320830483895;0.5679109271977922;0.5511457354775937;0.6157061717035883;0.6532159622595738;0.5110516613437532;0.4431787079811895;0.5639463154411599
kernel:sigmoid | gamma:scale | nu:0.55;0.5908831196159274;0.5618246484776775;0.4977508045919828;0.5469734564093091;0.5723171631845488;0.547963601419699;0.7002734372931104;0.5662502829586105;0.5893243661100804;0.4219080338266385;0.5619132974607881;0.5663476787773933;0.5558276704598725;0.6100495265564811;0.6623693746407161;0.48403317197643436;0.42452281852977736;0.5565019089581793
kernel:sigmoid | gamma:scale | nu:0.6;0.6009495960831277;0.5493155763065858;0.4776999336034984;0.5383302890955938;0.5494922725667398;0.537030588995101;0.6980258419391964;0.5693512977656838;0.5685318473802338;0.4025410950007724;0.5478759769078287;0.5713380226063804;0.5522104888305471;0.6013993228477909;0.6635973626033228;0.4491418685450026;0.4062819085573274;0.5460654876255725
kernel:sigmoid | gamma:scale | nu:0.65;0.5812078719238074;0.5269684787704022;0.44393509501928596;0.5296797047528716;0.5285705676399173;0.5193457599064162;0.6995595727361074;0.5806935844183156;0.5401975087951834;0.39248538551921797;0.5349763591333414;0.5705400747003876;0.5525916716117061;0.5976924811803874;0.658173829147185;0.4155308825278597;0.38733695664297807;0.5329109284956101
kernel:sigmoid | gamma:scale | nu:0.7;0.5628856917794768;0.504007539085406;0.3688196090424854;0.5160515029470923;0.510264447362731;0.5045621155588204;0.6946627692350049;0.5877757448220098;0.5135693916147452;0.3845682304065594;0.5186083861886213;0.5721776008040019;0.5397612783590733;0.587118430362598;0.6525088378719787;0.3920232254087563;0.3731624755042118;0.5166192515502102
kernel:sigmoid | gamma:scale | nu:0.75;0.5648488808708705;0.46601815201916613;0.3250539956803456;0.4933707268441305;0.49350344292803455;0.48352501128732617;0.6912887292321509;0.5960705877471096;0.48057963342817445;0.37821159576714614;0.5085079258739669;0.572799726591825;0.5203425357515075;0.5692666323831366;0.6445150496195379;0.383123051755674;0.3678453394609332;0.5022865304259433
kernel:sigmoid | gamma:scale | nu:0.8;0.5591317271196239;0.44046492769293144;0.3250539956803456;0.45433572416060075;0.46069593313043095;0.4639122458399201;0.6852255330878683;0.5992897005078764;0.4597211394086394;0.37068029637235306;0.4918363339415971;0.5652620584284588;0.48258995810590694;0.5489690721649485;0.6287577127938688;0.3708327266911699;0.3669294839387453;0.48668756288619325
kernel:sigmoid | gamma:scale | nu:0.85;0.5550696247703217;0.4191878135608429;0.3250539956803456;0.40258808131557283;0.4265389082462253;0.45584312288724843;0.6783654157754877;0.615139028711422;0.44240607768158896;0.3635437881873727;0.46677194367679964;0.5489384425753006;0.4436164405646548;0.5292895088623589;0.6112944408971954;0.34912973526400465;0.36509370060961843;0.4704629452509624
kernel:sigmoid | gamma:scale | nu:0.005;0.34016798080960037;0.42662135282216695;0.5787076690643771;0.5455105811737726;0.4268684089867033;0.35533606774919957;0.33505674182469763;0.28271352285414364;0.36526743398781314;0.41768473643452064;0.34529473929991394;0.2893689596361569;0.32586389904469865;0.24744130042143286;0.3234100135317997;0.5018024128269081;0.4359418212944122;0.38488574363307754
kernel:sigmoid | gamma:scale | nu:0.01;0.35237276832668696;0.4525243474090221;0.615730073377651;0.5763642858775821;0.5007652456077094;0.38854276382902897;0.3542493088111552;0.28632031827940163;0.3961521452904526;0.4790093574143657;0.3538463992297632;0.2893689596361569;0.34384193557954845;0.24809821243522853;0.3232268543584191;0.5202834342654474;0.47856006260090855;0.40936802778403103
kernel:sigmoid | gamma:scale | nu:0.015;0.363204713442121;0.46734116629342015;0.6242675040272687;0.586672266758683;0.5318587888995232;0.4123337818750157;0.3735719867100229;0.2874790983286101;0.42111139194494385;0.5365410496602667;0.36409045840250875;0.2893689596361569;0.3726714880561034;0.2485375798344903;0.324746523815802;0.5275517620265153;0.5088990535835313;0.42589691607617547
kernel:sigmoid | gamma:scale | nu:0.02;0.37101498766231933;0.4796981577958;0.638373854700238;0.5918955376951193;0.5613811631776886;0.4498641745399874;0.381832970321924;0.29219188080728503;0.4712096228317659;0.56947172886624;0.37438546919119375;0.2893689596361569;0.3962478220349285;0.2527271441642008;0.32813898526987334;0.5431916642900391;0.5275760333685051;0.4422688327266627
kernel:sigmoid | gamma:scale | nu:0.025;0.3756650140360409;0.4885842343469462;0.6479047375358278;0.5961383593814045;0.5713794587909671;0.476802079289801;0.3881353933246845;0.2966348265261309;0.49247340178387744;0.5931105108551182;0.38421572592817793;0.2893689596361569;0.4184785052063278;0.26032598255808687;0.3355151869468665;0.5607873084665521;0.539756636413266;0.4538397835897784
kernel:sigmoid | gamma:scale | nu:0.03;0.38297722304491927;0.5009511130838675;0.6515648432041794;0.604479145264023;0.5916643795168269;0.49165816074876234;0.392054471919316;0.2970628597251489;0.5160936896430932;0.5991883215513533;0.39683593317844895;0.2893689596361569;0.4437619276581145;0.27494557246350765;0.3378225306935414;0.5783475129851938;0.5555798294495102;0.4649621455156449
kernel:sigmoid | gamma:scale | nu:0.035;0.3857238707351812;0.5101016263584591;0.6550486337088248;0.6104405346426623;0.597574622669096;0.5127635998769822;0.3975677501689062;0.29772734284382807;0.530876976243343;0.6036837453311664;0.4230785368432536;0.29012554568303345;0.46604356497459887;0.28980137311469983;0.3452641659911618;0.5924186136697919;0.5600594670945958;0.4746058805852697
kernel:sigmoid | gamma:scale | nu:0.04;0.39652119632867827;0.514107833620138;0.6583230388801895;0.614285636608813;0.6143168375861214;0.5204219094463797;0.40481707608773654;0.29971685849197405;0.5431061313414255;0.6083984690449744;0.4431839830963473;0.2989295655995898;0.476539988486452;0.2966285671632286;0.3501779168048472;0.6061538461538462;0.5713156021996657;0.48334967393767103
kernel:sigmoid | gamma:scale | nu:0.045;0.4053609001921141;0.5237014259355287;0.6650555972589871;0.6164182158708426;0.6226190377270171;0.5302313437559338;0.41089127446617435;0.30037872351237455;0.5608487335635486;0.6095053669970429;0.458855464682275;0.3083360215563863;0.48673702926970475;0.3090798153764417;0.3509932399455873;0.6157179789498752;0.5745971878270419;0.49113690334628685
kernel:sigmoid | gamma:scale | nu:0.05;0.4157788932875942;0.5307338125409485;0.6725362148749245;0.6182770308844285;0.6363927343111836;0.5378879361008182;0.4129035427502985;0.30170050110080093;0.5787782530511052;0.6106177321698834;0.47207462712067105;0.31345601604629775;0.4968494907135089;0.32991973956128134;0.35464231354642317;0.6262684621219414;0.5789628032523146;0.4992811825549661
kernel:sigmoid | gamma:scale | nu:0.055;0.42201482093855125;0.5379841789416258;0.6726481510888975;0.617526222014263;0.6405928779884702;0.5443103755209752;0.4143860229872759;0.304094513675352;0.5850963689877375;0.6102045234315403;0.48100424530876296;0.32478741147944157;0.5070593799462014;0.34165333333333336;0.3624662531127093;0.6295455535054112;0.580129971169193;0.5044414237311612
kernel:sigmoid | gamma:scale | nu:0.06;0.42818355471392744;0.5437695745791465;0.6743206241371669;0.6172643826487124;0.6440361171613129;0.5561079545454546;0.4197001113916434;0.3067185083168634;0.5958019128046714;0.6096432823026013;0.4959499387450311;0.3477504638218924;0.5163556975804754;0.352848206281947;0.36702185897931316;0.6344428463803848;0.5857239501470868;0.5115081755610371
kernel:sigmoid | gamma:scale | nu:0.065;0.44731737141585104;0.551369578612143;0.6747944353945758;0.6181855369354192;0.6442829288484162;0.5625;0.42497147950912423;0.3081907524786319;0.6043537239196435;0.605360291199944;0.5018462874652051;0.35320897179658006;0.5207906953526681;0.35969831217490095;0.36838728622396893;0.6388750344090769;0.593852836149276;0.5163520895226721
kernel:sigmoid | gamma:scale | nu:0.07;0.4587470294663712;0.5529266575549664;0.674951164662979;0.6200018924409065;0.6440793254907751;0.5639281353567068;0.43344818883686914;0.30875708076296027;0.607621736062103;0.6067088967499;0.5129607806319982;0.3622054548828004;0.5306474780124485;0.3736864228667507;0.37232083269161664;0.6438966255644238;0.6005954526863326;0.5216166561600535
kernel:sigmoid | gamma:scale | nu:0.075;0.4636298790872122;0.5584620599177488;0.6765905518783344;0.6191400299062968;0.6453684439242993;0.5635276047513484;0.44564394967671855;0.3161485701312585;0.6084898729380467;0.6070793959164134;0.5331175298804781;0.38804668132449216;0.536853576382009;0.3812875552589385;0.3746694359448219;0.646990705552414;0.603935736143085;0.5275871516831716
kernel:sigmoid | gamma:scale | nu:0.08;0.4677239979377047;0.5629031004740073;0.6779104974581698;0.619539768546391;0.6459449030906678;0.5625121524402099;0.45824253332875586;0.31794770375134096;0.6114024653979239;0.6085271590887985;0.5462374138844728;0.40290969708848506;0.5436228377540164;0.3948849831692235;0.38397874632055534;0.6505931665116367;0.6069007558014291;0.5330459930613993
kernel:sigmoid | gamma:scale | nu:0.085;0.4768279279497164;0.5646538354582015;0.6750046274175567;0.6205466832774548;0.6482051860397657;0.5623815576172246;0.4651123969312734;0.3202360445925155;0.6166272845638231;0.6086434573829531;0.5566043209485833;0.4216633176524015;0.548662238150377;0.4026538276398508;0.39041264801573866;0.6519819564608857;0.6056975884598981;0.5374067587387189
kernel:sigmoid | gamma:auto | nu:0.05;0.4134791514396831;0.5307338125409485;0.6716830236428444;0.6187731469715221;0.6338341382105939;0.5364743375934996;0.41490964513317286;0.3030196840919845;0.5710538264295144;0.6068367456997465;0.45015336193053357;0.2979757282738749;0.4827044771013632;0.32937478887724836;0.35884727105390957;0.6173419083493477;0.5746072460445799;0.49481189961084515
kernel:sigmoid | gamma:auto | nu:0.1;0.49432505566579477;0.5700813940383399;0.673101673101673;0.6219524846975828;0.6487770365878309;0.57188125785725;0.48664279399283605;0.340207814784086;0.6323387314186721;0.6007908022200832;0.5663994596519153;0.4367186015647569;0.5498774883946674;0.42979455059038196;0.41985774037939655;0.6579524149391738;0.59089414106027;0.5465643200555712
kernel:sigmoid | gamma:auto | nu:0.15;0.5195317308775266;0.5725571703760071;0.6638443119666859;0.6201241151427115;0.6449665222116419;0.5752709755118426;0.5714655229044407;0.4341747746011203;0.6446685198446616;0.5722959924376132;0.6005401727728181;0.5275471507943508;0.5582847848521344;0.47271482500335543;0.4730165731599276;0.6577824038409392;0.6057634777599974;0.5714440602386927
kernel:sigmoid | gamma:auto | nu:0.2;0.5153428266114831;0.579215755459331;0.6563659247482777;0.6025273941985914;0.6438025514773258;0.5861115362963372;0.6088829009627923;0.5111111039103173;0.6386569797504995;0.5674898018648018;0.5934373823872428;0.5598008663118951;0.5589626160384565;0.4987768234403159;0.5272176928621544;0.6615100540793162;0.5989679707370981;0.5828341283021315
kernel:sigmoid | gamma:auto | nu:0.25;0.5114956531556416;0.584438758294995;0.6315220396739532;0.5965926945060172;0.6429129413579702;0.59548032689991;0.6359619059960255;0.5321259312625004;0.6320664057098679;0.5448202538374642;0.5947890430957252;0.5640455325473498;0.5575803029786176;0.5395198340047561;0.5678945852879282;0.6563326411976746;0.5859835100117785;0.5866801388128339
kernel:sigmoid | gamma:auto | nu:0.3;0.5308108357395959;0.5831989329892684;0.6238639044066772;0.5855976130422511;0.6397177721670835;0.6052827067246496;0.6609698712502451;0.5424561403508772;0.6302537449181725;0.5246720150949727;0.5893789873461492;0.5645500525159185;0.5608732689109062;0.5757992662473794;0.5993517793997546;0.6316044158565182;0.5704668779301962;0.5893440108759185
kernel:sigmoid | gamma:auto | nu:0.35;0.5435940849793413;0.5742068730154067;0.587173579109063;0.5774263904034896;0.6370634509763355;0.6005638148780892;0.6827526489748124;0.546802926852391;0.621951554810151;0.5100411954181915;0.5891306003503414;0.5632358742829212;0.5578010068830505;0.5920658055653281;0.6283333333333334;0.5977608440970235;0.5395475192973704;0.5852618531309788
kernel:sigmoid | gamma:auto | nu:0.4;0.5582401312126937;0.5642937017492976;0.5631636482839191;0.5699363956868648;0.62599336483336;0.5844032911347844;0.6941166468590023;0.5563482524601671;0.6112759770256864;0.4792655012097348;0.5864195119316162;0.5598394605625884;0.5507796105095274;0.6055069184864581;0.6319895695329422;0.5758480858845596;0.526744628572374;0.5790685115256222
kernel:sigmoid | gamma:auto | nu:0.45;0.5624002742773818;0.5654582022059013;0.5385858585858586;0.5616221503819154;0.6081014673737867;0.5749531705687341;0.7009048854993052;0.5655374373909843;0.6025619402242779;0.4582538691362905;0.5786488884830534;0.5649228710763954;0.5445725318544589;0.6076554170058676;0.6400656494255675;0.5357415008676831;0.508478767349572;0.5716744048062962
kernel:sigmoid | gamma:auto | nu:0.5;0.5709960984928202;0.5604645457352803;0.5158933913978255;0.5527778499323408;0.5871904888688635;0.5611200650227139;0.6997189883580892;0.5693516848003659;0.592102105779515;0.4331620585596607;0.5638955342902712;0.565703260453591;0.5479364463889909;0.6018404219503983;0.6461090699907586;0.5201213770048533;0.48575349426721215;0.5631845224290323
kernel:sigmoid | gamma:auto | nu:0.55;0.5895602496851382;0.5564773589190903;0.4964691403246275;0.5457475606354674;0.563301282051282;0.5466037957263407;0.6996445714000119;0.578898372426137;0.5849938892514055;0.419584292675091;0.5555338242501744;0.5749303471795525;0.5466377066418437;0.6043822276323798;0.6534783324207595;0.490078144504511;0.46698193215214645;0.5572531192868211
kernel:sigmoid | gamma:auto | nu:0.6;0.5979780932908408;0.5482141494614101;0.4743992873279924;0.528487209994352;0.5425297645343967;0.5346382676774409;0.6931999509119922;0.5827392911550888;0.5667815637301992;0.39871464566595033;0.5452708079425242;0.5742604347045271;0.5467604626838666;0.6031480329308139;0.6514661072197495;0.46825693601937424;0.44320182251216733;0.5470615781036875
kernel:sigmoid | gamma:auto | nu:0.65;0.5578995363094092;0.5257483690736019;0.45386939344643273;0.5224210082609433;0.5143237144522319;0.5186866296323012;0.6954103143686177;0.5903344233952954;0.5487158952113333;0.3902957519936263;0.5354312268967705;0.5739639403079076;0.5430212821517169;0.5969123097194664;0.6482998913102129;0.4391436524796718;0.4186829751496619;0.5337153125976
kernel:sigmoid | gamma:auto | nu:0.7;0.5439508605460841;0.5066339657797411;0.4066460637524452;0.509421634307166;0.4897351165609595;0.5063926201650752;0.6834358302248211;0.595952694272843;0.5112624512210433;0.38770004960491994;0.5233986060404912;0.5743466060382614;0.529300488637981;0.5823412698412698;0.6380522254201023;0.42471248732182837;0.39354680407311987;0.518048810224009
kernel:sigmoid | gamma:auto | nu:0.75;0.5443735401998713;0.4727001903189187;0.36717435327001513;0.48823953643772333;0.4623551131036828;0.49284651020359654;0.6689424470052006;0.6039015447672975;0.47691476262535537;0.37673252467468266;0.49552053391797357;0.5726799971266137;0.5043371464014491;0.5778398919760176;0.6170290488376341;0.3975234588371934;0.3740682433614334;0.49959875547439175
kernel:sigmoid | gamma:auto | nu:0.8;0.5439923301164596;0.4436550820311;0.3312374987889976;0.4577506276598956;0.4233171491854669;0.46351633504223244;0.6577226974610924;0.6178061509381301;0.4548047906450396;0.3696658117143292;0.4799501059709803;0.5633187772925764;0.47880837933193954;0.5742202504030326;0.6029043575290327;0.38028677052777327;0.3678453394609332;0.48298837965288305
kernel:sigmoid | gamma:auto | nu:0.85;0.544851224833324;0.42477414932818924;0.3250539956803456;0.42232022945049535;0.3950025033129953;0.4503252176553958;0.6449996003638274;0.6298730423561818;0.4377322893761336;0.3635437881873727;0.44066977057369033;0.5467584801773416;0.44347475774402173;0.5534998081046322;0.5785549290118761;0.35639184771298354;0.36509370060961843;0.4660540784987308
kernel:sigmoid | gamma:auto | nu:0.005;0.3408159052257955;0.42533251497020247;0.580578252813135;0.5472370766488414;0.42830166447547935;0.35020422024596365;0.3433429101067898;0.28226626016260165;0.365014245014245;0.41704026040574;0.33596097187161755;0.2893689596361569;0.32442270007710367;0.24744130042143286;0.3234100135317997;0.48172407688652435;0.4398007826396301;0.3836624773607682
kernel:sigmoid | gamma:auto | nu:0.01;0.35046039367296455;0.4521998576078843;0.6125375129951789;0.5751760134936685;0.5026736856482017;0.38672545631155686;0.3606046237625185;0.28544916647236696;0.3986473861564333;0.47697123729233815;0.34991309173343677;0.2893689596361569;0.3398784478728378;0.2483258900574032;0.32407948949510756;0.5162786355519016;0.487377895844474;0.4092157496237899
kernel:sigmoid | gamma:auto | nu:0.015;0.3638296494176416;0.4679355847347919;0.6246034617490541;0.5850694444444444;0.5291251199588044;0.40942249626955507;0.3728582968087528;0.28680313588850176;0.41956395095740096;0.5423535616461661;0.3637066951033896;0.2893689596361569;0.3597981922244046;0.24876579114005656;0.324746523815802;0.5250496386174153;0.5086164097204076;0.424800994831338
kernel:sigmoid | gamma:auto | nu:0.02;0.37101498766231933;0.4785314030156794;0.6372519507182411;0.5918955376951193;0.5608030691207142;0.44931841084486435;0.38534182459271454;0.29084874265580135;0.47017252216488026;0.5683825856760567;0.37185693079880966;0.2893689596361569;0.3866610005395939;0.25295838303936;0.3271061474301652;0.5392091462274988;0.5309380599395775;0.44127409775044424
kernel:sigmoid | gamma:auto | nu:0.025;0.374709591769001;0.4880112071975613;0.6468014916810098;0.596845741735854;0.573326853364821;0.4773244886006116;0.3888319219877902;0.29620525437436895;0.4940577249575552;0.5927566635655107;0.3792367870260042;0.2893689596361569;0.41436403841771907;0.25645079058571363;0.33448736821051206;0.5611470554011225;0.53961544789257;0.4531494933178754
kernel:sigmoid | gamma:auto | nu:0.03;0.3817639957695371;0.49926722032242304;0.650277933259308;0.603964228165242;0.5916643795168269;0.49573637566802364;0.3934371593373813;0.2966348265261309;0.5167820339055978;0.6016038151599093;0.38950004004879735;0.2893689596361569;0.4208266498847657;0.2708278093015856;0.3394836678753757;0.5757326997608316;0.5508561206235625;0.4628075243977326
kernel:sigmoid | gamma:auto | nu:0.035;0.3839122444424833;0.5084412620310303;0.6546644972376712;0.6099317930570076;0.5964835164835165;0.513749470771734;0.3996232952535464;0.2973003516115877;0.5273881690089994;0.6023309923015192;0.413364470682626;0.29012554568303345;0.43532442319046427;0.2907739549166027;0.34690625410734743;0.5886417189184872;0.5567265270614553;0.47151108745641834
kernel:sigmoid | gamma:auto | nu:0.04;0.39442867368837287;0.5144249545065519;0.6588567065770485;0.614285636608813;0.6153779216484798;0.5186598295632914;0.40819859008560555;0.29929298030445134;0.5473369484474818;0.6062653043581362;0.4280209734943524;0.29012554568303345;0.4607534554453039;0.29758236194537696;0.34997519012589406;0.5982867769780006;0.5671623474008483;0.4805314233447671
kernel:sigmoid | gamma:auto | nu:0.045;0.40067442242561946;0.5255315593714738;0.6638248662022967;0.6160715012163669;0.6219154930455837;0.5309228207284298;0.4122334737085471;0.2999558787388351;0.5584771642410531;0.6086318351156218;0.44034784267315186;0.2942360155040627;0.47850199142251004;0.3147851269586803;0.3528180282664721;0.6110713112754749;0.5700548365699034;0.4882384804390637
kernel:sigmoid | gamma:auto | nu:0.05;0.4134791514396831;0.5307338125409485;0.6716830236428444;0.6187731469715221;0.6338341382105939;0.5364743375934996;0.41490964513317286;0.3030196840919845;0.5710538264295144;0.6068367456997465;0.45015336193053357;0.2979757282738749;0.4827044771013632;0.32937478887724836;0.35884727105390957;0.6173419083493477;0.5746072460445799;0.49481189961084515
kernel:sigmoid | gamma:auto | nu:0.055;0.4231474490346241;0.5392249849417703;0.6735187677083421;0.6178747560471952;0.6426155480362323;0.5430424528301887;0.41557698254126824;0.3056503076980326;0.5810080505260187;0.6046211206319099;0.4716738669239504;0.3083360215563863;0.4956919857142833;0.3396550245303877;0.36363498949468687;0.6290368554472228;0.5780385373683478;0.501902805942991
kernel:sigmoid | gamma:auto | nu:0.06;0.42818355471392744;0.5441007142280516;0.6765706381013854;0.6167099323036532;0.6433343406901059;0.5532025852723853;0.4229996767318702;0.3067185083168634;0.5938701467482537;0.6017663588920112;0.4801541294124628;0.31831583913197314;0.5062737600513945;0.3527852106461619;0.36759767549415856;0.6356737309958846;0.5800947547217827;0.5075500915560192
kernel:sigmoid | gamma:auto | nu:0.065;0.4442900568777443;0.5510153991985138;0.6751495569803291;0.6188178090336901;0.6439315470523403;0.5611535920207736;0.4315017100980947;0.30843533089979114;0.6033168063526362;0.607835211874846;0.48587325508434476;0.3257653783714548;0.513347468238201;0.36810496571118084;0.37232083269161664;0.637991551483585;0.5830478347151711;0.5136410768637831
kernel:sigmoid | gamma:auto | nu:0.07;0.4576808755125319;0.5524142715135181;0.6751072925677024;0.619708163709772;0.6450766132946905;0.5630328909240836;0.4379676911712753;0.31159802119544516;0.6066115167311521;0.6073204444683792;0.4958216536239022;0.3419553459733713;0.5196210071771533;0.3860473881202926;0.3777875865774839;0.6452228298046814;0.5844353585519098;0.5192593500539614
kernel:sigmoid | gamma:auto | nu:0.075;0.46257373649013545;0.5569567044976881;0.6777593475706684;0.6197588844654311;0.6450164039788057;0.5630818954755712;0.443733252528269;0.3171508339323316;0.6078884119949604;0.6071242117053437;0.5136593443843112;0.3504330446369087;0.5281060999462182;0.3920703319662411;0.3856030656072616;0.6472842750025545;0.5849973658718964;0.523717482944388
kernel:sigmoid | gamma:auto | nu:0.08;0.47033817959151064;0.5642361172157124;0.6779104974581698;0.6200238803913762;0.6472180026728425;0.5625121524402099;0.4594892895374735;0.31984707598340856;0.6148243655572478;0.606464455853639;0.5271366927940294;0.3663078096353837;0.5355666975630098;0.39933293161561095;0.3962376969237644;0.6521814322588221;0.5880635807318185;0.5298641681308253
kernel:sigmoid | gamma:auto | nu:0.085;0.4763122640360492;0.5645033264924413;0.674648620510151;0.6201939932219236;0.648344766007507;0.5627476548699223;0.46695905016800726;0.32150469095472384;0.6220531617849138;0.6022004000727406;0.5329989965912663;0.38091404359674214;0.5399869619161777;0.40799026969332153;0.39825834971982793;0.6558229056068295;0.589772154584759;0.5332477417545473
kernel:linear | gamma:scale | nu:0.05;0.4134791514396831;0.5307338125409485;0.6716830236428444;0.6187731469715221;0.6338341382105939;0.5364743375934996;0.41490964513317286;0.3030196840919845;0.5715189419789903;0.6068367456997465;0.45015336193053357;0.2979757282738749;0.4821724472887263;0.32937478887724836;0.35884727105390957;0.6168138935462075;0.5746072460445799;0.49477690378341566
kernel:linear | gamma:scale | nu:0.1;0.49432505566579477;0.5700813940383399;0.673101673101673;0.6219524846975828;0.6487770365878309;0.57188125785725;0.48664279399283605;0.3408191467548992;0.6323387314186721;0.5999959039580565;0.5659374907439545;0.4367186015647569;0.5498774883946674;0.4288285992121853;0.41985774037939655;0.6578401069337079;0.5901487685580147;0.5464190749329187
kernel:linear | gamma:scale | nu:0.15;0.5195317308775266;0.5725571703760071;0.6638443119666859;0.6201241151427115;0.6449665222116419;0.5752709755118426;0.5719862659329289;0.4341747746011203;0.6450840898055157;0.5719216008440755;0.6005401727728181;0.5280534438326494;0.5582847848521344;0.4722763821524678;0.47367444228706684;0.6577824038409392;0.6057634777599974;0.57151980380989
kernel:linear | gamma:scale | nu:0.2;0.5157022787465175;0.579215755459331;0.6563659247482777;0.6025273941985914;0.6438025514773258;0.5861115362963372;0.6088829009627923;0.5115602272970278;0.6377732050931362;0.5671277196776017;0.5934373823872428;0.5598008663118951;0.5593545781258329;0.4983739957079375;0.5278154681139756;0.6614593547052146;0.5986450501253133;0.5828209523196677
kernel:linear | gamma:scale | nu:0.25;0.5118695316520844;0.584438758294995;0.6315220396739532;0.5965926945060172;0.6429129413579702;0.59548032689991;0.6359619059960255;0.5321259312625004;0.6325300847454834;0.5453080021306992;0.5947890430957252;0.5640455325473498;0.557991513437058;0.5391482299102467;0.5678945852879282;0.6563326411976746;0.5864127016673599;0.5867856743331166
kernel:linear | gamma:scale | nu:0.3;0.5308108357395959;0.5831989329892684;0.6238639044066772;0.5855976130422511;0.6397177721670835;0.6052827067246496;0.6613384460197994;0.5424561403508772;0.6306094943343483;0.5246720150949727;0.5893789873461492;0.5645500525159185;0.5608732689109062;0.5757992662473794;0.5996923447490584;0.6312240097379382;0.5709760133371851;0.5894142237478859
kernel:linear | gamma:scale | nu:0.35;0.5435940849793413;0.5742068730154067;0.587173579109063;0.577041677952237;0.6370634509763355;0.6005638148780892;0.6827526489748124;0.546802926852391;0.6224382160578661;0.5099981565336051;0.5891306003503414;0.5628755851117866;0.5578010068830505;0.5920658055653281;0.6279786082283967;0.5977608440970235;0.5402582000542152;0.5852650635070169
kernel:linear | gamma:scale | nu:0.4;0.5586531536034408;0.5638375512552021;0.5631636482839191;0.5699363956868648;0.62599336483336;0.5844032911347844;0.6941166468590023;0.5563482524601671;0.6117829989559006;0.4792655012097348;0.5864195119316162;0.5594749362717881;0.5512465019767284;0.6055069184864581;0.6316276832658436;0.5746668027732897;0.5270531433351284;0.5790291942543077
kernel:linear | gamma:scale | nu:0.45;0.5624002742773818;0.565936337329475;0.5385858585858586;0.5616221503819154;0.6081014673737867;0.5749531705687341;0.7009048854993052;0.5655374373909843;0.6025619402242779;0.4582538691362905;0.5786488884830534;0.5652932732585051;0.5455622084024171;0.6076554170058676;0.6396956447774391;0.5357415008676831;0.5086039248776129;0.5717681322612111
kernel:linear | gamma:scale | nu:0.5;0.5713632784856423;0.5601248842389724;0.5158933913978255;0.5527778499323408;0.5871904888688635;0.5611200650227139;0.6997189883580892;0.5693516848003659;0.5926560260105713;0.4329204505087819;0.5638955342902712;0.565703260453591;0.54845049899185;0.6018404219503983;0.6464872278294284;0.5201213770048533;0.4871092566771398;0.5633367461659823
kernel:linear | gamma:scale | nu:0.55;0.5892028403220781;0.5564773589190903;0.4969638531174296;0.5457475606354674;0.563301282051282;0.5466037957263407;0.6996445714000119;0.578898372426137;0.5851963113036188;0.419584292675091;0.5551900261465122;0.5749303471795525;0.5461018294036011;0.6041161584096433;0.6530668887038579;0.48946613573562947;0.46698193215214645;0.5571455033122052
kernel:linear | gamma:scale | nu:0.6;0.5979780932908408;0.5478917090670928;0.4740833732734957;0.528487209994352;0.5425297645343967;0.5341055341055341;0.6931999509119922;0.5827392911550888;0.5674104445476675;0.39871464566595033;0.5452708079425242;0.5742604347045271;0.5464415604951658;0.6031480329308139;0.6510604241696678;0.46825693601937424;0.44377741199330406;0.5470209191059876
kernel:linear | gamma:scale | nu:0.65;0.5578995363094092;0.5257483690736019;0.4530030001334226;0.5224210082609433;0.5138692257045485;0.5186866296323012;0.6949987327016989;0.5898896231122145;0.5491128907978267;0.3901011624851225;0.5345677161660953;0.5739639403079076;0.54360868522574;0.5969123097194664;0.6491028595948929;0.4391436524796718;0.4186829751496619;0.5336301362855603
kernel:linear | gamma:scale | nu:0.7;0.5433520795491593;0.5063506451425782;0.4066460637524452;0.5091198930631009;0.4893937915222418;0.5063926201650752;0.6834358302248211;0.5954885931068628;0.5112624512210433;0.38770004960491994;0.5228250738691573;0.5747427773881253;0.530548252972824;0.581714044654702;0.6380522254201023;0.42471248732182837;0.3944178444890891;0.518009101380475
